LAT,LON,P,T
31.79819639,65.13527054,33.64831162,-67.85464096
31.79819639,65.55611222,31.35034657,-67.71600723
31.79819639,70.60621242,-312.0642853,-67.34562302
31.79819639,73.13126253,-89.93418503,-67.1856308
31.79819639,69.76452906,-191.8208389,-67.16709518
31.79819639,70.18537074,-250.2932968,-67.15646744
31.79819639,71.02705411,-360.7472229,-66.93175888
31.79819639,73.97294589,-14.88812304,-66.61909866
31.79819639,74.81462926,25.88597488,-66.462883
31.79819639,77.33967936,105.6590843,-66.25775528
31.79819639,75.23547094,47.58701706,-66.23454666
31.79819639,74.39378758,8.756727695,-66.07087326
31.79819639,77.76052104,112.8698349,-66.02668381
31.79819639,78.18136273,123.8399887,-66.01212311
31.79819639,71.44789579,-342.3917847,-65.85710907
31.79819639,79.44388778,141.8434296,-65.83869171
31.79819639,72.71042084,-144.6928635,-65.82878494
31.79819639,79.02304609,133.4412079,-65.78152847
31.79819639,78.60220441,127.174572,-65.66155624
31.79819639,79.86472946,147.7327423,-65.63327789
31.79819639,80.70641283,168.4211349,-65.59341431
31.79819639,76.91883768,98.02996445,-65.58241653
31.79819639,80.28557114,156.1591797,-65.54288864
31.79819639,76.49799599,88.79515457,-65.5345993
31.79819639,76.07715431,77.52776718,-65.34402084
31.79819639,75.65631263,65.65568924,-65.05292511
31.79819639,81.12725451,175.6336975,-64.92956924
31.79819639,81.54809619,186.7547455,-64.51404953
31.79819639,72.28957916,-201.748085,-64.46749878
31.79819639,81.96893788,193.5482407,-64.22764587
31.79819639,71.86873747,-285.8249359,-64.04523087
31.79819639,82.38977956,192.8412857,-63.374897
31.79819639,82.81062124,196.7989349,-63.12873459
32.15891784,67.66032064,-12.14230299,-68.98972321
32.15891784,68.50200401,-52.63309479,-68.75117493
32.15891784,66.81863727,10.34413624,-68.74121857
32.15891784,67.23947896,-1.320353448,-68.6219635
32.15891784,63.45190381,39.21953964,-68.55462646
32.15891784,68.92284569,-90.59067917,-68.44768143
32.15891784,66.39779559,18.36292648,-68.41440582
32.15891784,64.71442886,36.26898003,-68.40943909
32.15891784,62.18937876,49.63550186,-68.40850449
32.15891784,63.03106212,45.59513855,-68.40586472
32.15891784,73.97294589,-23.51489735,-68.36856461
32.15891784,68.08116232,-28.25199127,-68.34900284
32.15891784,63.87274549,37.1178627,-68.31044769
32.15891784,62.61022044,46.55601311,-68.24760056
32.15891784,64.29358717,39.32289886,-68.04813766
32.15891784,65.97695391,26.59090996,-67.87926865
32.15891784,73.55210421,-60.49213219,-67.83882141
32.15891784,65.13527054,33.53403854,-67.70617294
32.15891784,65.55611222,30.40002155,-67.68167114
32.15891784,69.34368737,-145.715416,-67.59652328
32.15891784,73.13126253,-110.2922173,-67.3171463
32.15891784,72.28957916,-274.0528717,-67.11565781
32.15891784,74.39378758,4.230844736,-66.68824387
32.15891784,77.33967936,106.9761581,-66.54585648
32.15891784,78.18136273,124.6563873,-66.45959473
32.15891784,75.23547094,41.51052094,-66.34880829
32.15891784,74.81462926,22.62286377,-66.32085419
32.15891784,79.44388778,140.2790909,-66.28240204
32.15891784,77.76052104,113.5721359,-66.2808075
32.15891784,79.02304609,132.2546692,-66.12857819
32.15891784,78.60220441,128.6259537,-66.00128174
32.15891784,79.86472946,146.9899368,-65.97253418
32.15891784,69.76452906,-245.6161652,-65.94242859
32.15891784,80.28557114,153.7962036,-65.85128784
32.15891784,76.49799599,89.09700394,-65.83242416
32.15891784,72.71042084,-174.5222778,-65.82183456
32.15891784,76.91883768,99.58418655,-65.76563263
32.15891784,81.12725451,173.4546738,-65.71870041
32.15891784,80.70641283,162.9811707,-65.69645309
32.15891784,70.18537074,-356.6272583,-65.64302826
32.15891784,76.07715431,78.39980698,-65.46508789
32.15891784,75.65631263,60.82136345,-65.37447357
32.15891784,71.86873747,-394.8050232,-64.89931107
32.15891784,81.54809619,180.875206,-64.72840118
32.15891784,71.44789579,-468.9249573,-64.58730316
32.15891784,70.60621242,-442.856842,-64.45544052
32.15891784,81.96893788,191.2161942,-64.29972839
32.15891784,71.02705411,-485.8397369,-64.17435455
32.15891784,82.38977956,195.4326019,-63.95691681
32.15891784,82.81062124,196.9375458,-63.01298141
32.51963928,67.66032064,-11.29838753,-68.88069153
32.51963928,66.39779559,17.57089043,-68.80396271
32.51963928,66.81863727,10.83533096,-68.7614212
32.51963928,68.50200401,-51.28712273,-68.73408508
32.51963928,73.97294589,-29.20095921,-68.65912628
32.51963928,63.45190381,42.69069672,-68.65753937
32.51963928,67.23947896,0.061828235,-68.59004593
32.51963928,62.18937876,50.72307777,-68.57713318
32.51963928,63.03106212,45.53630066,-68.53586197
32.51963928,68.08116232,-28.98191166,-68.52141953
32.51963928,63.87274549,39.80185127,-68.43918228
32.51963928,68.92284569,-93.93397522,-68.40634918
32.51963928,65.13527054,32.75465202,-68.3657608
32.51963928,64.71442886,36.46983147,-68.34148026
32.51963928,65.97695391,26.79880238,-68.31613541
32.51963928,62.61022044,46.88884354,-68.22886658
32.51963928,64.29358717,38.61803246,-68.13671494
32.51963928,65.55611222,29.53096104,-68.06091309
32.51963928,73.55210421,-67.21044922,-67.81440735
32.51963928,72.71042084,-185.0527802,-67.51749039
32.51963928,69.34368737,-153.4817734,-67.23862076
32.51963928,73.13126253,-118.4382706,-67.0666008
32.51963928,75.23547094,39.59517288,-66.84620667
32.51963928,74.39378758,4.665591955,-66.82682037
32.51963928,77.33967936,109.5309563,-66.561203
32.51963928,77.76052104,115.8563309,-66.52727509
32.51963928,78.18136273,124.0024261,-66.52360535
32.51963928,79.44388778,139.0349884,-66.49038315
32.51963928,79.02304609,132.7978058,-66.28524399
32.51963928,74.81462926,20.35218525,-66.24107742
32.51963928,78.60220441,130.5245132,-66.20137405
32.51963928,80.28557114,153.5883865,-66.14221954
32.51963928,79.86472946,146.4215164,-66.08385086
32.51963928,76.91883768,101.3168526,-65.95543289
32.51963928,81.12725451,168.3535614,-65.91801071
32.51963928,80.70641283,159.9932938,-65.84197617
32.51963928,76.49799599,90.8020134,-65.79390717
32.51963928,69.76452906,-252.5324326,-65.76760864
32.51963928,72.28957916,-323.9236603,-65.70433044
32.51963928,70.18537074,-438.1545105,-65.53503037
32.51963928,75.65631263,58.95495987,-65.40135193
32.51963928,76.07715431,76.6124649,-65.27643585
32.51963928,81.96893788,185.2608948,-64.69166565
32.51963928,81.54809619,176.6757355,-64.55741501
32.51963928,82.38977956,197.6590881,-64.02507782
32.51963928,70.60621242,-491.9763489,-64.0222168
32.51963928,71.02705411,-500.2203674,-63.82648087
32.51963928,71.86873747,-440.0859222,-63.40097427
32.51963928,82.81062124,203.6452789,-63.00151062
32.51963928,71.44789579,-487.5813599,-62.92370987
32.88036072,73.97294589,-32.13382816,-69.15120697
32.88036072,67.66032064,-10.75012016,-68.94122314
32.88036072,66.39779559,17.83155727,-68.93373871
32.88036072,66.81863727,10.10423231,-68.75336456
32.88036072,63.03106212,45.61959457,-68.66381836
32.88036072,65.97695391,27.08109474,-68.60859299
32.88036072,65.13527054,31.80057526,-68.58669281
32.88036072,64.71442886,37.1907692,-68.5700264
32.88036072,63.45190381,46.02023888,-68.54655075
32.88036072,63.87274549,41.80132294,-68.524189
32.88036072,68.50200401,-44.9405098,-68.4592514
32.88036072,68.08116232,-30.12203503,-68.3768425
32.88036072,65.55611222,28.45760727,-68.36029816
32.88036072,62.61022044,48.94737053,-68.32049561
32.88036072,67.23947896,-1.439011574,-68.31292725
32.88036072,64.29358717,39.18393517,-68.28462219
32.88036072,62.18937876,52.03123474,-68.24250412
32.88036072,68.92284569,-88.30758286,-67.87324905
32.88036072,73.55210421,-65.7082634,-67.69782257
32.88036072,74.39378758,-1.343565524,-67.61258698
32.88036072,69.34368737,-149.0170212,-67.37800217
32.88036072,75.23547094,38.92048454,-66.9676857
32.88036072,72.71042084,-176.4553223,-66.91614532
32.88036072,77.76052104,117.9681931,-66.91244507
32.88036072,78.18136273,125.2332153,-66.78076172
32.88036072,79.44388778,140.7581787,-66.62984467
32.88036072,77.33967936,112.0086937,-66.38343811
32.88036072,79.02304609,135.1244736,-66.37580872
32.88036072,78.60220441,132.4802856,-66.30660629
32.88036072,80.28557114,154.4771194,-66.30031967
32.88036072,73.13126253,-115.6348114,-66.24837494
32.88036072,76.91883768,103.8919678,-66.19549561
32.88036072,80.70641283,158.052803,-66.13096237
32.88036072,79.86472946,147.3330078,-66.11978149
32.88036072,81.12725451,164.0568771,-66.04390717
32.88036072,74.81462926,21.90556145,-65.85606384
32.88036072,69.76452906,-229.2281647,-65.76527023
32.88036072,75.65631263,58.12346649,-65.55271912
32.88036072,76.49799599,92.0960083,-65.4712677
32.88036072,76.07715431,77.89634705,-65.4701004
32.88036072,70.18537074,-396.181015,-65.25579834
32.88036072,81.96893788,182.1012802,-64.71708298
32.88036072,81.54809619,174.1763458,-64.52693558
32.88036072,82.38977956,198.7476959,-64.33033371
32.88036072,70.60621242,-476.1229553,-63.72468185
32.88036072,72.28957916,-290.1955414,-63.63829613
32.88036072,71.02705411,-490.2922821,-63.45679665
32.88036072,71.86873747,-387.8792877,-63.080513
32.88036072,82.81062124,200.0270691,-62.81973267
32.88036072,71.44789579,-489.7695313,-62.76880264
33.24108216,73.97294589,-28.90298939,-69.74061203
33.24108216,66.81863727,12.26254988,-69.19980621
33.24108216,67.66032064,-8.377251625,-68.75223923
33.24108216,68.08116232,-20.46190166,-68.74940491
33.24108216,66.39779559,23.62386894,-68.68706131
33.24108216,65.13527054,33.89205933,-68.66135788
33.24108216,63.45190381,45.99385071,-68.65731812
33.24108216,63.03106212,47.00789642,-68.64988709
33.24108216,74.39378758,0.81408602,-68.63776398
33.24108216,65.97695391,28.05957794,-68.52901077
33.24108216,64.71442886,36.073349,-68.51617432
33.24108216,63.87274549,41.47414589,-68.50837708
33.24108216,62.18937876,54.18964577,-68.48225021
33.24108216,62.61022044,52.47025681,-68.46333313
33.24108216,65.55611222,29.92896271,-68.40446854
33.24108216,64.29358717,38.69364738,-68.23269272
33.24108216,67.23947896,4.344783068,-68.14969635
33.24108216,68.50200401,-40.62183189,-68.05695724
33.24108216,68.92284569,-71.67997742,-67.74603653
33.24108216,69.34368737,-123.9249458,-67.6062088
33.24108216,78.18136273,127.8300018,-67.00030518
33.24108216,77.76052104,120.508606,-66.99366379
33.24108216,79.44388778,142.1672134,-66.6987915
33.24108216,69.76452906,-193.6022186,-66.6827507
33.24108216,79.02304609,137.4017868,-66.54246902
33.24108216,78.60220441,133.9071655,-66.53248978
33.24108216,80.28557114,153.0158691,-66.48064804
33.24108216,77.33967936,114.2894859,-66.44384766
33.24108216,80.70641283,158.9584503,-66.40710449
33.24108216,79.86472946,146.9204636,-66.39093399
33.24108216,75.23547094,41.24508858,-66.30681992
33.24108216,81.12725451,162.7587433,-66.25264359
33.24108216,76.91883768,105.7737236,-66.110569
33.24108216,72.71042084,-151.7759171,-65.90301514
33.24108216,74.81462926,25.02204609,-65.79930878
33.24108216,75.65631263,57.19677544,-65.62030411
33.24108216,73.13126253,-104.5912704,-65.57387543
33.24108216,76.07715431,77.56756592,-65.55596542
33.24108216,76.49799599,94.27927017,-65.42446518
33.24108216,73.55210421,-58.46794128,-64.98570633
33.24108216,81.96893788,180.0853806,-64.77786636
33.24108216,82.38977956,195.7711868,-64.65714264
33.24108216,81.54809619,170.2923584,-64.54382706
33.24108216,70.18537074,-285.0256805,-64.4452095
33.24108216,72.28957916,-231.5047379,-64.21115112
33.24108216,71.86873747,-318.0836182,-63.39359856
33.24108216,82.81062124,203.0922089,-63.14728546
33.24108216,71.44789579,-417.933548,-63.01769447
33.24108216,70.60621242,-406.0240479,-62.50160027
33.24108216,71.02705411,-444.688736,-62.4391346
33.60180361,73.97294589,-17.61204147,-69.56875229
33.60180361,66.81863727,13.78777838,-69.20134735
33.60180361,68.08116232,-14.33080435,-68.961689
33.60180361,65.97695391,25.26344681,-68.91117477
33.60180361,68.50200401,-32.41592789,-68.80772018
33.60180361,62.61022044,54.54782295,-68.76166916
33.60180361,67.23947896,6.96096158,-68.70353699
33.60180361,63.03106212,50.76091003,-68.69287491
33.60180361,65.13527054,35.08097076,-68.68540955
33.60180361,66.39779559,22.77022362,-68.62621307
33.60180361,62.18937876,56.157444,-68.61541367
33.60180361,65.55611222,28.28143978,-68.59859467
33.60180361,63.45190381,44.87913322,-68.53596115
33.60180361,74.39378758,3.509379268,-68.48948669
33.60180361,67.66032064,-7.093623877,-68.44989777
33.60180361,64.71442886,35.88555336,-68.43212128
33.60180361,63.87274549,42.47915077,-68.30163574
33.60180361,64.29358717,40.57516289,-68.17137909
33.60180361,68.92284569,-55.64110947,-68.03330612
33.60180361,69.34368737,-92.061409,-67.60146713
33.60180361,78.18136273,128.4201431,-67.22364426
33.60180361,77.76052104,122.7373543,-67.17597961
33.60180361,78.60220441,135.6080856,-66.93439484
33.60180361,79.44388778,143.3616562,-66.70993423
33.60180361,79.86472946,146.7025986,-66.70651627
33.60180361,77.33967936,116.0546265,-66.65165329
33.60180361,79.02304609,139.3431625,-66.64262772
33.60180361,80.28557114,154.1698303,-66.59994507
33.60180361,80.70641283,160.0885391,-66.50022888
33.60180361,69.76452906,-142.9594421,-66.43911362
33.60180361,81.12725451,165.7448196,-66.33853149
33.60180361,75.23547094,43.52633858,-66.30947876
33.60180361,76.91883768,107.5905571,-66.23620987
33.60180361,75.65631263,59.08897972,-65.97234726
33.60180361,70.18537074,-199.8017654,-65.85096741
33.60180361,73.13126253,-80.41904831,-65.83321381
33.60180361,74.81462926,31.40205479,-65.79823303
33.60180361,76.07715431,78.39705658,-65.76043701
33.60180361,76.49799599,97.21315384,-65.4477272
33.60180361,72.28957916,-167.6819992,-65.13467789
33.60180361,81.96893788,177.9457397,-64.89321518
33.60180361,81.54809619,170.9839172,-64.86378479
33.60180361,73.55210421,-50.19092178,-64.80215836
33.60180361,82.38977956,192.6261215,-64.78497314
33.60180361,72.71042084,-118.353241,-64.7476387
33.60180361,70.60621242,-259.1108856,-64.36619949
33.60180361,71.44789579,-273.0972595,-63.51375198
33.60180361,82.81062124,203.8412781,-63.46511841
33.60180361,71.86873747,-226.6849136,-63.4006443
33.60180361,71.02705411,-289.9060364,-63.26191521
33.96252505,67.23947896,9.82107687,-69.39394379
33.96252505,66.81863727,18.84253979,-68.95610809
33.96252505,65.97695391,25.55799389,-68.89131165
33.96252505,63.45190381,47.93912315,-68.88690567
33.96252505,65.55611222,33.26554871,-68.8850975
33.96252505,65.13527054,35.9124279,-68.85817337
33.96252505,63.03106212,52.377882,-68.72828674
33.96252505,73.97294589,-5.000675201,-68.72796631
33.96252505,62.61022044,56.1775322,-68.70287323
33.96252505,62.18937876,57.64455414,-68.55861282
33.96252505,64.29358717,42.84144783,-68.54925537
33.96252505,63.87274549,43.69730759,-68.46555328
33.96252505,68.50200401,-21.27216434,-68.44844818
33.96252505,64.71442886,37.8945713,-68.43743515
33.96252505,68.08116232,-11.29892445,-68.4015007
33.96252505,66.39779559,24.58047104,-68.27625275
33.96252505,67.66032064,2.941257477,-68.14786911
33.96252505,68.92284569,-38.58957672,-68.01151276
33.96252505,74.39378758,13.49192715,-67.90446854
33.96252505,77.76052104,126.0247421,-67.64637756
33.96252505,69.34368737,-62.07481384,-67.58923721
33.96252505,78.18136273,130.9102249,-67.46857071
33.96252505,78.60220441,136.8855286,-67.38946533
33.96252505,69.76452906,-92.94303131,-67.2159996
33.96252505,79.02304609,141.7964325,-66.9913063
33.96252505,79.44388778,145.28759,-66.94716644
33.96252505,77.33967936,119.0299416,-66.90906525
33.96252505,79.86472946,147.4761429,-66.66556549
33.96252505,72.71042084,-89.99652481,-66.61697006
33.96252505,80.70641283,160.6930542,-66.50448608
33.96252505,75.23547094,50.00976181,-66.4960556
33.96252505,74.81462926,35.18363571,-66.47303391
33.96252505,80.28557114,155.1303253,-66.46250153
33.96252505,73.13126253,-60.12888908,-66.30430603
33.96252505,76.91883768,110.0324631,-66.26699829
33.96252505,81.12725451,167.2432785,-66.20018005
33.96252505,75.65631263,63.09809113,-66.11543274
33.96252505,73.55210421,-33.052948,-65.93079758
33.96252505,70.18537074,-125.3804436,-65.74407578
33.96252505,76.07715431,84.62767792,-65.66022491
33.96252505,76.49799599,99.10640335,-65.61677933
33.96252505,81.54809619,169.5615997,-65.08491898
33.96252505,81.96893788,176.2224045,-65.03581619
33.96252505,71.86873747,-143.2988434,-65.02122498
33.96252505,72.28957916,-114.1354103,-64.95839691
33.96252505,82.38977956,189.460228,-64.88126755
33.96252505,70.60621242,-156.3626633,-64.8650322
33.96252505,71.44789579,-170.062027,-64.41592026
33.96252505,71.02705411,-171.9030457,-64.34766006
33.96252505,82.81062124,201.7497559,-63.39641953
34.32324649,67.23947896,13.05612803,-69.21732712
34.32324649,67.66032064,6.7795434,-69.02825928
34.32324649,65.97695391,31.51268673,-68.90987015
34.32324649,63.45190381,51.60045815,-68.8419075
34.32324649,65.55611222,36.72689438,-68.8155365
34.32324649,62.61022044,58.28375626,-68.76168442
34.32324649,63.03106212,55.39917755,-68.71822739
34.32324649,62.18937876,59.21246338,-68.71408844
34.32324649,66.39779559,23.75763035,-68.5852356
34.32324649,65.13527054,38.6311245,-68.57466507
34.32324649,64.29358717,43.98442078,-68.56650543
34.32324649,63.87274549,45.14439964,-68.50561142
34.32324649,66.81863727,22.73002052,-68.44343567
34.32324649,64.71442886,43.22356606,-68.43994522
34.32324649,73.97294589,3.96174562,-68.35889435
34.32324649,68.50200401,-13.29844141,-68.1579895
34.32324649,68.92284569,-25.23616219,-68.03497314
34.32324649,77.76052104,128.4642487,-67.81908035
34.32324649,68.08116232,-4.960459471,-67.7468338
34.32324649,78.18136273,134.6972885,-67.54978561
34.32324649,78.60220441,139.6900101,-67.5461731
34.32324649,74.39378758,19.34695148,-67.46808624
34.32324649,69.34368737,-37.98390198,-67.31052399
34.32324649,77.33967936,122.2764053,-67.24265289
34.32324649,79.02304609,143.946373,-67.21088409
34.32324649,75.23547094,58.09479523,-67.13130188
34.32324649,79.44388778,147.814476,-66.94088745
34.32324649,69.76452906,-57.32685471,-66.87894058
34.32324649,73.55210421,-14.72419834,-66.78477478
34.32324649,80.70641283,161.5668716,-66.73672104
34.32324649,74.81462926,42.56621933,-66.7124939
34.32324649,79.86472946,150.4926376,-66.61951065
34.32324649,72.71042084,-60.32509613,-66.46953201
34.32324649,70.18537074,-74.64397049,-66.34644699
34.32324649,76.91883768,114.9790268,-66.32691956
34.32324649,80.28557114,155.4992447,-66.32472229
34.32324649,72.28957916,-72.94802094,-66.21043015
34.32324649,81.12725451,166.0069046,-66.20541763
34.32324649,73.13126253,-36.5225563,-66.06209564
34.32324649,75.65631263,70.34891129,-66.03579712
34.32324649,70.60621242,-95.94602203,-65.95189285
34.32324649,76.07715431,90.19932938,-65.64209747
34.32324649,76.49799599,102.9201813,-65.5511055
34.32324649,71.86873747,-87.97196198,-65.51080704
34.32324649,71.44789579,-101.8993034,-65.46572876
34.32324649,81.54809619,168.6051407,-65.19213486
34.32324649,71.02705411,-101.1377182,-65.13713074
34.32324649,81.96893788,174.1289978,-65.12560654
34.32324649,82.38977956,186.434639,-64.99153137
34.32324649,82.81062124,198.6871567,-63.57551193
34.68396794,67.66032064,13.00905132,-69.17899323
34.68396794,62.61022044,61.22644997,-69.05311203
34.68396794,66.39779559,25.98374939,-69.039505
34.68396794,62.18937876,60.99798584,-69.00506592
34.68396794,65.97695391,36.04594612,-68.98607254
34.68396794,68.08116232,4.228995562,-68.93896484
34.68396794,63.03106212,59.0559082,-68.91213226
34.68396794,67.23947896,18.44806957,-68.86723328
34.68396794,64.29358717,46.72611237,-68.84620667
34.68396794,65.55611222,37.88352966,-68.77589798
34.68396794,63.45190381,54.171278,-68.66295624
34.68396794,65.13527054,40.7992897,-68.57204056
34.68396794,64.71442886,46.12970734,-68.52810669
34.68396794,63.87274549,47.81982613,-68.5270462
34.68396794,66.81863727,23.81408119,-68.4298439
34.68396794,77.76052104,132.095787,-68.13024521
34.68396794,73.97294589,18.02217579,-68.00971603
34.68396794,68.50200401,-10.62701511,-67.68141174
34.68396794,77.33967936,125.960041,-67.66835022
34.68396794,78.18136273,137.1186142,-67.64554977
34.68396794,79.02304609,146.856102,-67.64457703
34.68396794,68.92284569,-18.00462341,-67.59752655
34.68396794,78.60220441,142.9986038,-67.5284462
34.68396794,73.55210421,1.696863651,-67.52050018
34.68396794,69.34368737,-25.0351944,-67.3287735
34.68396794,74.39378758,32.36545563,-67.30601501
34.68396794,69.76452906,-33.07471275,-67.2403717
34.68396794,75.23547094,66.00365829,-67.08498764
34.68396794,79.44388778,150.0997238,-67.05730438
34.68396794,80.70641283,162.3567886,-67.02319717
34.68396794,71.86873747,-53.25241089,-66.87738419
34.68396794,76.91883768,120.4067039,-66.71745682
34.68396794,79.86472946,153.2333221,-66.60411072
34.68396794,73.13126253,-12.53943443,-66.58506393
34.68396794,71.44789579,-59.05093956,-66.58219528
34.68396794,74.81462926,49.94430733,-66.57493973
34.68396794,80.28557114,156.9528351,-66.51277161
34.68396794,70.18537074,-48.07593346,-66.48815918
34.68396794,72.28957916,-48.42567444,-66.48172379
34.68396794,75.65631263,77.50492859,-66.48037338
34.68396794,71.02705411,-64.1444912,-66.26244354
34.68396794,81.12725451,166.5939636,-66.19202805
34.68396794,70.60621242,-59.01384163,-66.14144516
34.68396794,72.71042084,-32.65914345,-65.88753128
34.68396794,76.07715431,93.42660141,-65.87067413
34.68396794,76.49799599,108.091423,-65.61557007
34.68396794,81.54809619,169.5706635,-65.24714279
34.68396794,81.96893788,172.3575974,-65.10250092
34.68396794,82.38977956,184.4771957,-64.62867737
34.68396794,82.81062124,194.8966827,-63.64003372
35.04468938,66.39779559,34.13971519,-69.31141663
35.04468938,66.81863727,26.9273634,-69.06620789
35.04468938,63.03106212,61.44606018,-69.05765915
35.04468938,65.97695391,37.20210075,-69.03413391
35.04468938,64.71442886,47.89263153,-69.02669144
35.04468938,63.87274549,54.42674637,-69.00268173
35.04468938,68.50200401,2.166127443,-68.98299026
35.04468938,63.45190381,57.98347855,-68.97161484
35.04468938,62.18937876,62.36514473,-68.96283722
35.04468938,64.29358717,46.81095123,-68.89683151
35.04468938,62.61022044,62.84336472,-68.87511444
35.04468938,65.13527054,43.84339714,-68.82902908
35.04468938,68.08116232,10.39280987,-68.8053093
35.04468938,65.55611222,40.2996254,-68.77893066
35.04468938,67.23947896,23.43998718,-68.58261108
35.04468938,68.92284569,-6.400222778,-68.54083633
35.04468938,67.66032064,18.56262016,-68.43514252
35.04468938,77.76052104,135.0867615,-68.35303879
35.04468938,77.33967936,129.5240784,-68.14294052
35.04468938,78.18136273,140.9310074,-68.04030609
35.04468938,73.55210421,19.20581627,-67.83930588
35.04468938,79.02304609,148.5236206,-67.71751785
35.04468938,78.60220441,145.9597321,-67.61228943
35.04468938,73.13126253,9.228575706,-67.53027725
35.04468938,71.44789579,-32.80954742,-67.52370071
35.04468938,70.18537074,-28.60466194,-67.3354187
35.04468938,71.02705411,-34.3125,-67.2796402
35.04468938,73.97294589,33.29979897,-67.23939514
35.04468938,79.44388778,152.9565582,-67.23391342
35.04468938,70.60621242,-34.24115753,-67.18602371
35.04468938,75.23547094,72.35013962,-67.18591309
35.04468938,69.34368737,-19.89044952,-67.13641739
35.04468938,80.70641283,163.1238327,-67.02512741
35.04468938,69.76452906,-25.18110085,-67.0150032
35.04468938,76.91883768,124.2893257,-66.9860878
35.04468938,74.81462926,57.70754433,-66.92959213
35.04468938,71.86873747,-32.5907917,-66.92345428
35.04468938,74.39378758,44.48368645,-66.91625595
35.04468938,80.28557114,158.130188,-66.87231064
35.04468938,72.71042084,-6.496553183,-66.86521149
35.04468938,79.86472946,155.2931976,-66.62720108
35.04468938,75.65631263,84.71244812,-66.61419296
35.04468938,76.49799599,113.8670616,-66.41963577
35.04468938,72.28957916,-18.32480907,-66.29674912
35.04468938,76.07715431,99.04307175,-66.09594345
35.04468938,81.12725451,167.8991547,-66.0675087
35.04468938,81.54809619,174.4595871,-65.36867905
35.04468938,81.96893788,177.3636169,-64.9224472
35.04468938,82.38977956,182.5378952,-64.14775848
35.04468938,82.81062124,192.9671402,-63.5632515
35.40541082,66.81863727,34.07087517,-69.37678909
35.40541082,62.18937876,64.32898331,-69.21791077
35.40541082,62.61022044,64.81740952,-69.21260071
35.40541082,64.71442886,49.59976006,-69.1790123
35.40541082,65.13527054,48.01368523,-69.13704681
35.40541082,66.39779559,37.65554047,-69.05408096
35.40541082,64.29358717,54.68804169,-69.01420593
35.40541082,63.45190381,60.89065552,-69.00186539
35.40541082,65.55611222,44.80331612,-68.91555786
35.40541082,63.87274549,58.38244057,-68.91028214
35.40541082,63.03106212,63.57619095,-68.91012573
35.40541082,68.92284569,3.467138648,-68.87015533
35.40541082,67.23947896,29.49528408,-68.83681488
35.40541082,65.97695391,43.63268852,-68.79937363
35.40541082,69.34368737,1.400284708,-68.76940155
35.40541082,68.50200401,9.888068676,-68.65382004
35.40541082,67.66032064,23.65065193,-68.62936401
35.40541082,77.76052104,138.4182663,-68.54063416
35.40541082,69.76452906,-4.130852103,-68.466259
35.40541082,68.08116232,18.36866093,-68.44828796
35.40541082,70.18537074,-12.36049318,-68.42279816
35.40541082,78.18136273,143.1871338,-68.32617188
35.40541082,77.33967936,133.3613358,-68.13486481
35.40541082,78.60220441,147.6298141,-67.82001877
35.40541082,70.60621242,-13.07183886,-67.73390579
35.40541082,79.02304609,151.0476685,-67.69434357
35.40541082,73.55210421,32.72887421,-67.62800217
35.40541082,71.44789579,-9.502374649,-67.58460999
35.40541082,72.71042084,11.79270411,-67.44293213
35.40541082,73.13126253,21.99943256,-67.42272949
35.40541082,79.44388778,154.9006271,-67.32679367
35.40541082,75.23547094,77.11362076,-67.28273773
35.40541082,71.02705411,-12.90368843,-67.25993347
35.40541082,73.97294589,45.48147583,-67.23392868
35.40541082,72.28957916,4.523666143,-67.22201538
35.40541082,76.91883768,128.0302429,-67.22000122
35.40541082,80.28557114,160.2368622,-67.18004608
35.40541082,74.81462926,69.24102783,-67.16804123
35.40541082,79.86472946,157.2616577,-67.02843857
35.40541082,71.86873747,-6.406603575,-67.00255966
35.40541082,80.70641283,163.6652832,-66.99683762
35.40541082,74.39378758,57.12994003,-66.95980072
35.40541082,75.65631263,91.92480469,-66.78046036
35.40541082,76.49799599,120.9984093,-66.72834015
35.40541082,76.07715431,106.0339241,-66.32281494
35.40541082,81.12725451,167.3598328,-66.07918167
35.40541082,81.54809619,173.6625137,-65.53601837
35.40541082,81.96893788,176.9126205,-64.97335052
35.40541082,82.38977956,181.3894272,-64.03942108
35.40541082,82.81062124,189.2892761,-63.44108582
35.76613226,62.61022044,66.60144806,-69.62190247
35.76613226,62.18937876,66.08807373,-69.52782059
35.76613226,63.03106212,66.02463913,-69.21329498
35.76613226,67.23947896,34.91909409,-69.18971634
35.76613226,67.66032064,31.59022808,-69.15329361
35.76613226,65.13527054,52.96609688,-69.1390686
35.76613226,65.55611222,47.79304886,-69.13085175
35.76613226,63.45190381,64.50073624,-69.06790161
35.76613226,63.87274549,62.19779205,-69.02535629
35.76613226,64.71442886,56.40720367,-68.84952545
35.76613226,68.08116232,26.00570202,-68.80688477
35.76613226,66.81863727,39.77794075,-68.79097748
35.76613226,64.29358717,59.55717659,-68.78686905
35.76613226,65.97695391,44.78403854,-68.76984787
35.76613226,77.76052104,142.6378937,-68.57081223
35.76613226,78.18136273,145.0909729,-68.50705719
35.76613226,66.39779559,43.69022369,-68.50458908
35.76613226,77.33967936,137.5432358,-68.41825485
35.76613226,68.50200401,20.73467159,-68.37260818
35.76613226,68.92284569,13.7909646,-68.28678894
35.76613226,69.34368737,9.146481514,-68.17212296
35.76613226,79.02304609,154.6564789,-68.01436996
